249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249
249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249
249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249
249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249
249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249
249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12
246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249
249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246
12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249
249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249
249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118
118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118
118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118
118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118
118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118
118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118
118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12
246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249
249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246
12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249
249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249
249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249
249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249
249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249
249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249
249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249
249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249
249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12
246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249
249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246
12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249
249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249
249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118
118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118
118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118
118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118
118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118
118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118
118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12
246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249	249	249	246	249	249	249	249	249	246	249	249	249	249
249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246
12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	249	249
249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249
249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249	249	249	249	12	249	249	249	249	249	12	249	249	118	249	249	249	12	249	249	249	249	249	12	249	249	249
249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	118	249	249	118	249	249	246	249	249	249	249	249	249	249
249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249	249	249	249	249	249	249	249	249	249	249	12	249	118	249	249	118	249	249	249	249	249	249	249	12	249	249
249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249	249	249	249	249	246	249	249	249	249	249	249	249	118	249	249	118	249	246	249	249	249	249	249	249	249	249
249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249	249	249	249	249	249	249	12	249	249	249	249	12	118	249	249	118	249	249	249	12	249	249	249	249	12	249
249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249	249	249	249	246	249	249	249	249	246	249	249	249	118	249	249	118	246	249	249	249	249	246	249	249	249	249
