249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249
249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249
249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249
249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249
249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249
249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249
249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249
249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249
249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249
249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249	249	249	246	249
249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249	249	12	249	249
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8	249	8
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249
250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250	250
